Sample	Label
2997	V
2998	N
2999	N
3000	N
3001	V
3002	N
3003	N
3004	N
3005	V
3006	V
3007	N
3008	V
3009	N
3010	N
3011	N
3012	V
3013	N
3014	N
3015	N
3016	V
3017	V
3018	N
3019	V
3020	N
3021	N
3022	N
3023	V
3024	N
3025	N
3026	N
3027	V
3028	V
3029	N
3030	V
3031	N
3032	N
3033	N
3034	V
3035	N
3036	N
3037	N
3038	V
3039	V
3040	N
3041	V
3042	N
3043	N
3044	N
3045	+
3046	V
3047	N
3048	V
3049	N
3050	V
3051	+
3052	N
3053	N
3054	N
3055	+
3056	V
3057	V
3058	V
3059	+
3060	N
3061	V
3062	N
3063	N
3064	N
3065	N
3066	N
3067	V
3068	N
3069	V
3070	N
3071	N
3072	N
3073	V
3074	N
3075	N
3076	N
3077	V
3078	N
3079	N
3080	N
3081	V
3082	V
3083	N
3084	V
3085	N
3086	V
3087	N
3088	N
3089	V
3090	N
3091	V
3092	N
3093	N
3094	V
3095	N
3096	V
3097	N
3098	N
3099	N
3100	N
3101	V
3102	N
3103	N
3104	N
3105	N
3106	N
3107	N
3108	N
3109	V
3110	N
3111	N
3112	N
3113	V
3114	V
3115	N
3116	V
3117	N
3118	N
3119	+
3120	V
3121	N
3122	V
3123	N
3124	V
3125	N
3126	V
3127	N
3128	V
3129	+
3130	N
3131	N
3132	N
3133	N
3134	N
3135	V
3136	N
3137	N
3138	N
3139	V
3140	N
3141	N
3142	N
3143	V
3144	N
3145	N
3146	N
